,Unnamed: 0,CountryName,Date,StringencyIndex,GovernmentResponseIndex,ContainmentHealthIndex,EconomicSupportIndex
72908,72908,Norway,20211001,20.37,35.94,35.71,37.5
72939,72939,Norway,20211101,20.37,35.94,35.71,37.5
72969,72969,Norway,20211201,23.15,40.62,41.07,37.5
73000,73000,Nepal,20210101,60.19,56.98,57.98,50.0
73031,73031,Nepal,20210201,57.41,55.42,56.19,50.0
73059,73059,Nepal,20210301,52.78,52.81,53.21,50.0
73090,73090,Nepal,20210401,29.63,39.79,38.33,50.0
73120,73120,Nepal,20210501,91.67,75.94,79.64,50.0
73151,73151,Nepal,20210601,94.44,76.46,83.81,25.0
73181,73181,Nepal,20210701,68.52,65.52,69.52,37.5
73212,73212,Nepal,20210801,64.81,65.94,70.0,37.5
73243,73243,Nepal,20210901,52.31,58.91,61.96,37.5
73273,73273,Nepal,20211001,52.31,58.91,61.96,37.5
73304,73304,Nepal,20211101,43.52,55.21,57.74,37.5
73334,73334,Nepal,20211201,54.17,64.32,64.58,62.5
73365,73365,New Zealand,20210101,22.22,39.58,34.52,75.0
73396,73396,New Zealand,20210201,22.22,35.42,29.76,75.0
73424,73424,New Zealand,20210301,62.5,59.32,57.08,75.0
73455,73455,New Zealand,20210401,22.22,37.92,32.62,75.0
73485,73485,New Zealand,20210501,22.22,40.42,35.48,75.0
73516,73516,New Zealand,20210601,22.22,39.17,34.05,75.0
73546,73546,New Zealand,20210701,22.22,39.17,34.05,75.0
73577,73577,New Zealand,20210801,22.22,40.42,35.48,75.0
73608,73608,New Zealand,20210901,96.3,91.15,93.45,75.0
73638,73638,New Zealand,20211001,81.02,80.73,81.55,75.0
73669,73669,New Zealand,20211101,81.02,74.48,81.55,25.0
73699,73699,New Zealand,20211201,78.24,72.92,79.76,25.0
73730,73730,Oman,20210101,42.59,51.15,47.74,75.0
73761,73761,Oman,20210201,45.37,52.71,49.52,75.0
73789,73789,Oman,20210301,56.48,62.08,60.24,75.0
73820,73820,Oman,20210401,84.26,78.75,79.29,75.0
73850,73850,Oman,20210501,80.56,76.67,76.9,75.0
73881,73881,Oman,20210601,75.0,77.92,74.76,100.0
73911,73911,Oman,20210701,75.0,73.75,70.0,100.0
73942,73942,Oman,20210801,50.0,41.46,47.38,0.0
73973,73973,Oman,20210901,64.81,60.42,69.05,0.0
74003,74003,Oman,20211001,40.74,44.79,51.19,0.0
74034,74034,Oman,20211101,39.81,47.4,54.17,0.0
74064,74064,Oman,20211201,49.07,51.04,58.33,0.0
74095,74095,Pakistan,20210101,64.35,67.45,66.37,75.0
74126,74126,Pakistan,20210201,50.46,59.64,57.44,75.0
74154,74154,Pakistan,20210301,50.46,60.89,58.87,75.0
74185,74185,Pakistan,20210401,56.02,65.26,63.87,75.0
74215,74215,Pakistan,20210501,78.24,77.76,78.15,75.0
74246,74246,Pakistan,20210601,63.43,66.2,64.94,75.0
74276,74276,Pakistan,20210701,63.89,66.46,65.24,75.0
74307,74307,Pakistan,20210801,64.81,66.98,65.83,75.0
74338,74338,Pakistan,20210901,68.52,67.19,66.07,75.0
74368,74368,Pakistan,20211001,47.69,57.03,58.04,50.0
74399,74399,Pakistan,20211101,44.91,55.47,56.25,50.0
74429,74429,Pakistan,20211201,43.06,54.43,55.06,50.0
74460,74460,Panama,20210101,76.85,75.52,75.6,75.0
74491,74491,Panama,20210201,74.07,69.79,69.05,75.0
74519,74519,Panama,20210301,74.07,74.38,74.29,75.0
74550,74550,Panama,20210401,68.52,71.25,70.71,75.0
74580,74580,Panama,20210501,65.74,69.69,68.93,75.0
74611,74611,Panama,20210601,61.11,69.58,68.81,75.0
74641,74641,Panama,20210701,61.11,69.58,68.81,75.0
74672,74672,Panama,20210801,70.37,74.79,74.76,75.0
74703,74703,Panama,20210901,77.31,72.45,79.23,25.0
74733,74733,Panama,20211001,77.31,72.45,79.23,25.0
74764,74764,Panama,20211101,58.33,59.69,64.64,25.0
74794,74794,Panama,20211201,59.26,61.46,66.67,25.0
74825,74825,Peru,20210101,61.11,59.9,61.31,50.0
74856,74856,Peru,20210201,80.56,69.79,72.62,50.0
74884,74884,Peru,20210301,86.11,75.73,79.4,50.0
74915,74915,Peru,20210401,83.33,76.67,80.48,50.0
74945,74945,Peru,20210501,75.93,70.42,73.33,50.0
74976,74976,Peru,20210601,75.93,70.42,73.33,50.0
75006,75006,Peru,20210701,75.93,70.42,73.33,50.0
75037,75037,Peru,20210801,71.3,75.31,75.36,75.0
75068,75068,Peru,20210901,67.59,66.98,69.4,50.0
75098,75098,Peru,20211001,66.67,66.46,68.81,50.0
75129,75129,Peru,20211101,61.11,64.58,66.67,50.0
75159,75159,Peru,20211201,63.89,66.67,69.05,50.0
75190,75190,Philippines,20210101,55.09,52.34,56.25,25.0
75221,75221,Philippines,20210201,60.65,55.47,59.82,25.0
75249,75249,Philippines,20210301,67.13,57.55,65.77,0.0
75280,75280,Philippines,20210401,81.02,70.99,77.56,25.0
75310,75310,Philippines,20210501,68.06,67.03,76.61,0.0
75341,75341,Philippines,20210601,71.76,64.43,73.63,0.0
75371,75371,Philippines,20210701,71.76,64.43,73.63,0.0
75402,75402,Philippines,20210801,71.76,64.43,73.63,0.0
75433,75433,Philippines,20210901,74.54,65.47,74.82,0.0
75463,75463,Philippines,20211001,71.76,68.28,78.04,0.0
75494,75494,Philippines,20211101,74.54,71.09,81.25,0.0
75524,75524,Philippines,20211201,33.33,47.92,54.76,0.0
75555,75555,Papua New Guinea,20210101,29.63,35.94,33.93,50.0
75586,75586,Papua New Guinea,20210201,59.72,54.95,55.65,50.0
75614,75614,Papua New Guinea,20210301,60.19,55.73,56.55,50.0
75645,75645,Papua New Guinea,20210401,62.04,59.58,60.95,50.0
75675,75675,Papua New Guinea,20210501,41.67,43.44,42.5,50.0
75706,75706,Papua New Guinea,20210601,55.56,52.81,53.21,50.0
75736,75736,Papua New Guinea,20210701,55.56,46.56,53.21,0.0
75767,75767,Papua New Guinea,20210801,49.07,47.4,54.17,0.0
75798,75798,Papua New Guinea,20210901,49.07,47.4,54.17,0.0
75828,75828,Papua New Guinea,20211001,42.59,45.83,52.38,0.0
75859,75859,Papua New Guinea,20211101,65.74,59.38,64.29,25.0
75889,75889,Papua New Guinea,20211201,63.89,58.33,59.52,50.0
75920,75920,Poland,20210101,80.56,75.42,75.48,75.0
75951,75951,Poland,20210201,71.3,68.65,67.74,75.0
75979,75979,Poland,20210301,73.15,69.69,68.93,75.0
76010,76010,Poland,20210401,75.93,68.33,67.38,75.0
76040,76040,Poland,20210501,70.37,66.46,65.24,75.0
76071,76071,Poland,20210601,56.48,59.9,57.74,75.0
76101,76101,Poland,20210701,44.44,53.12,50.0,75.0
76132,76132,Poland,20210801,38.89,53.12,46.43,100.0
76163,76163,Poland,20210901,38.89,53.12,46.43,100.0
76193,76193,Poland,20211001,38.89,53.12,46.43,100.0
76224,76224,Poland,20211101,41.67,56.25,50.0,100.0
76254,76254,Poland,20211201,44.44,57.81,51.79,100.0
76285,76285,Puerto Rico,20210101,70.37,66.56,65.36,75.0
76316,76316,Puerto Rico,20210201,70.37,66.56,65.36,75.0
76344,76344,Puerto Rico,20210301,66.67,70.73,70.12,75.0
76375,76375,Puerto Rico,20210401,62.96,69.9,69.17,75.0
76405,76405,Puerto Rico,20210501,66.67,71.98,71.55,75.0
76436,76436,Puerto Rico,20210601,38.89,56.04,53.33,75.0
76466,76466,Puerto Rico,20210701,26.85,40.94,43.21,25.0
76497,76497,Puerto Rico,20210801,17.59,35.73,37.26,25.0
76528,76528,Puerto Rico,20210901,28.7,43.54,46.19,25.0
76558,76558,Puerto Rico,20211001,23.15,36.46,41.67,0.0
76589,76589,Puerto Rico,20211101,26.85,38.54,44.05,0.0
76619,76619,Puerto Rico,20211201,26.85,38.54,44.05,0.0
76650,76650,Portugal,20210101,76.85,73.33,73.1,75.0
76681,76681,Portugal,20210201,76.85,73.33,73.1,75.0
76709,76709,Portugal,20210301,76.85,77.71,78.1,75.0
76740,76740,Portugal,20210401,80.56,79.79,80.48,75.0
76770,76770,Portugal,20210501,72.22,76.35,76.55,75.0
76801,76801,Portugal,20210601,62.04,70.62,70.0,75.0
76831,76831,Portugal,20210701,63.89,68.54,67.62,75.0
76862,76862,Portugal,20210801,58.33,65.42,64.05,75.0
76893,76893,Portugal,20210901,52.78,63.54,61.9,75.0
76923,76923,Portugal,20211001,44.44,60.42,58.33,75.0
76954,76954,Portugal,20211101,40.74,58.33,55.95,75.0
76984,76984,Portugal,20211201,43.52,61.46,59.52,75.0
77015,77015,Paraguay,20210101,52.78,56.25,53.57,75.0
77046,77046,Paraguay,20210201,50.0,48.44,51.79,25.0
77074,77074,Paraguay,20210301,50.0,51.77,55.6,25.0
77105,77105,Paraguay,20210401,64.81,60.1,65.12,25.0
77135,77135,Paraguay,20210501,52.78,53.33,57.38,25.0
77166,77166,Paraguay,20210601,49.07,55.83,60.24,25.0
77196,77196,Paraguay,20210701,49.07,53.75,57.86,25.0
77227,77227,Paraguay,20210801,49.07,53.75,57.86,25.0
77258,77258,Paraguay,20210901,45.37,44.38,50.71,0.0
77288,77288,Paraguay,20211001,45.37,46.88,53.57,0.0
77319,77319,Paraguay,20211101,35.19,41.15,47.02,0.0
77349,77349,Paraguay,20211201,46.3,47.4,54.17,0.0
77380,77380,Palestine,20210101,62.5,45.05,51.49,0.0
77411,77411,Palestine,20210201,77.78,56.77,64.88,0.0
77439,77439,Palestine,20210301,75.46,55.94,63.93,0.0
77470,77470,Palestine,20210401,79.63,61.56,70.36,0.0
77500,77500,Palestine,20210501,79.63,59.48,67.98,0.0
77531,77531,Palestine,20210601,81.48,60.52,69.17,0.0
77561,77561,Palestine,20210701,88.89,64.69,73.93,0.0
77592,77592,Palestine,20210801,87.04,63.65,72.74,0.0
77623,77623,Palestine,20210901,87.04,63.65,72.74,0.0
77653,77653,Palestine,20211001,47.22,39.9,45.6,0.0
77684,77684,Palestine,20211101,47.22,39.9,45.6,0.0
77714,77714,Palestine,20211201,25.0,27.4,31.31,0.0
77745,77745,Qatar,20210101,56.48,61.04,60.83,62.5
77776,77776,Qatar,20210201,56.48,61.04,60.83,62.5
77804,77804,Qatar,20210301,60.19,69.38,66.79,87.5
77835,77835,Qatar,20210401,74.07,78.96,79.52,75.0
77865,77865,Qatar,20210501,79.63,80.52,83.1,62.5
77896,77896,Qatar,20210601,64.81,73.75,73.57,75.0
77926,77926,Qatar,20210701,59.26,61.77,65.24,37.5
77957,77957,Qatar,20210801,50.0,60.21,61.67,50.0
77988,77988,Qatar,20210901,50.0,60.21,61.67,50.0
78018,78018,Qatar,20211001,55.56,64.58,66.67,50.0
78049,78049,Qatar,20211101,55.56,61.46,63.1,50.0
78079,78079,Qatar,20211201,55.56,61.46,63.1,50.0
78110,78110,Kosovo,20210101,71.3,70.83,72.02,62.5
78141,78141,Kosovo,20210201,69.44,72.29,73.69,62.5
78169,78169,Kosovo,20210301,65.74,70.21,71.31,62.5
78200,78200,Kosovo,20210401,62.04,62.92,62.98,62.5
78230,78230,Kosovo,20210501,45.37,55.62,54.64,62.5
78261,78261,Kosovo,20210601,40.74,52.71,51.31,62.5
78291,78291,Kosovo,20210701,37.96,51.15,49.52,62.5
78322,78322,Kosovo,20210801,32.41,47.19,45.0,62.5
78353,78353,Kosovo,20210901,41.67,45.31,51.79,0.0
78383,78383,Kosovo,20211001,42.59,41.15,47.02,0.0
78414,78414,Kosovo,20211101,42.59,41.15,47.02,0.0
78444,78444,Kosovo,20211201,42.59,41.15,47.02,0.0
78475,78475,Romania,20210101,76.85,74.17,72.26,87.5
78506,78506,Romania,20210201,76.85,76.67,75.12,87.5
78534,78534,Romania,20210301,73.15,73.54,75.12,62.5
78565,78565,Romania,20210401,63.89,73.96,72.02,87.5
78595,78595,Romania,20210501,61.11,72.4,70.24,87.5
78626,78626,Romania,20210601,42.59,58.85,54.76,87.5
78656,78656,Romania,20210701,31.48,52.6,47.62,87.5
78687,78687,Romania,20210801,38.43,53.39,52.08,62.5
78718,78718,Romania,20210901,55.09,62.76,62.8,62.5
78748,78748,Romania,20211001,55.56,61.46,61.31,62.5
78779,78779,Romania,20211101,57.41,62.5,62.5,62.5
78809,78809,Romania,20211201,58.33,63.02,63.1,62.5
78840,78840,Russia,20210101,47.69,50.26,52.08,37.5
78871,78871,Russia,20210201,45.83,46.2,47.44,37.5
78899,78899,Russia,20210301,45.83,44.64,45.65,37.5
78930,78930,Russia,20210401,36.57,42.97,43.75,37.5
78960,78960,Russia,20210501,36.57,44.01,44.94,37.5
78991,78991,Russia,20210601,36.57,44.01,44.94,37.5
79021,79021,Russia,20210701,46.76,58.07,59.23,50.0
79052,79052,Russia,20210801,30.09,41.41,43.75,25.0
79083,79083,Russia,20210901,52.31,64.32,62.8,75.0
79113,79113,Russia,20211001,54.17,63.8,62.2,75.0
79144,79144,Russia,20211101,56.02,64.84,63.39,75.0
79174,79174,Russia,20211201,60.65,70.57,69.94,75.0
79205,79205,Rwanda,20210101,61.11,59.38,58.93,62.5
79236,79236,Rwanda,20210201,74.07,65.1,65.48,62.5
79264,79264,Rwanda,20210301,74.07,68.65,69.52,62.5
79295,79295,Rwanda,20210401,71.3,67.6,68.33,62.5
79325,79325,Rwanda,20210501,71.3,67.6,68.33,62.5
79356,79356,Rwanda,20210601,54.63,56.15,55.24,62.5
79386,79386,Rwanda,20210701,54.63,60.31,60.0,62.5
79417,79417,Rwanda,20210801,54.63,60.31,60.0,62.5
79448,79448,Rwanda,20210901,54.63,52.5,60.0,0.0
79478,79478,Rwanda,20211001,51.85,51.35,58.69,0.0
79509,79509,Rwanda,20211101,51.85,51.35,58.69,0.0
79539,79539,Rwanda,20211201,50.46,51.82,59.23,0.0
79570,79570,Saudi Arabia,20210101,56.48,62.6,62.62,62.5
79601,79601,Saudi Arabia,20210201,53.7,62.29,62.26,62.5
79629,79629,Saudi Arabia,20210301,57.41,64.38,64.64,62.5
79660,79660,Saudi Arabia,20210401,53.7,63.54,63.69,62.5
79690,79690,Saudi Arabia,20210501,53.7,63.54,63.69,62.5
79721,79721,Saudi Arabia,20210601,53.7,63.54,63.69,62.5
79751,79751,Saudi Arabia,20210701,53.7,63.54,63.69,62.5
79782,79782,Saudi Arabia,20210801,50.0,56.25,55.36,62.5
79813,79813,Saudi Arabia,20210901,55.56,56.77,64.88,0.0
79843,79843,Saudi Arabia,20211001,55.56,56.77,64.88,0.0
79874,79874,Saudi Arabia,20211101,61.11,58.33,66.67,0.0
79904,79904,Saudi Arabia,20211201,51.85,53.12,60.71,0.0
79935,79935,Sudan,20210101,28.7,26.04,26.19,25.0
79966,79966,Sudan,20210201,25.93,24.48,24.4,25.0
79994,79994,Sudan,20210301,14.81,18.23,17.26,25.0
80025,80025,Sudan,20210401,47.69,40.47,42.68,25.0
80055,80055,Sudan,20210501,51.39,47.76,51.01,25.0
80086,80086,Sudan,20210601,62.04,60.0,65.0,25.0
80116,80116,Sudan,20210701,19.44,25.31,28.93,0.0
80147,80147,Sudan,20210801,13.89,32.6,37.26,0.0
80178,80178,Sudan,20210901,13.89,32.6,37.26,0.0
80208,80208,Sudan,20211001,13.89,35.73,40.83,0.0
80239,80239,Sudan,20211101,13.89,35.73,40.83,0.0
80269,80269,Sudan,20211201,13.89,35.73,40.83,0.0
80300,80300,Senegal,20210101,43.52,39.58,45.24,0.0
80331,80331,Senegal,20210201,50.46,45.57,52.08,0.0
80359,80359,Senegal,20210301,43.06,48.28,55.18,0.0
80390,80390,Senegal,20210401,23.15,35.52,40.6,0.0
80420,80420,Senegal,20210501,23.15,35.52,40.6,0.0
80451,80451,Senegal,20210601,23.15,36.77,42.02,0.0
80481,80481,Senegal,20210701,23.15,36.77,42.02,0.0
80512,80512,Senegal,20210801,19.44,34.69,39.64,0.0
80543,80543,Senegal,20210901,38.89,42.81,41.79,50.0
80573,80573,Senegal,20211001,35.19,36.98,42.26,0.0
80604,80604,Senegal,20211101,21.3,27.92,31.9,0.0
80634,80634,Senegal,20211201,21.3,31.04,35.48,0.0
80665,80665,Singapore,20210101,45.37,62.19,56.79,100.0
80696,80696,Singapore,20210201,50.93,66.56,61.79,100.0
80724,80724,Singapore,20210301,50.93,66.56,61.79,100.0
80755,80755,Singapore,20210401,50.93,69.06,64.64,100.0
80785,80785,Singapore,20210501,50.93,69.06,64.64,100.0
80816,80816,Singapore,20210601,58.33,73.23,69.4,100.0
80846,80846,Singapore,20210701,54.63,74.48,70.83,100.0
80877,80877,Singapore,20210801,50.93,72.4,68.45,100.0
80908,80908,Singapore,20210901,47.22,70.31,66.07,100.0
80938,80938,Singapore,20211001,50.93,72.4,68.45,100.0
80969,80969,Singapore,20211101,44.44,68.75,64.29,100.0
80999,80999,Singapore,20211201,44.44,68.75,64.29,100.0
81030,81030,Solomon Islands,20210101,33.33,27.08,30.95,0.0
81061,81061,Solomon Islands,20210201,33.33,27.08,30.95,0.0
81089,81089,Solomon Islands,20210301,33.33,27.08,30.95,0.0
81120,81120,Solomon Islands,20210401,33.33,22.08,25.24,0.0
81150,81150,Solomon Islands,20210501,25.0,17.4,19.88,0.0
81181,81181,Solomon Islands,20210601,25.0,17.4,19.88,0.0
81211,81211,Solomon Islands,20210701,25.0,17.4,19.88,0.0
81242,81242,Solomon Islands,20210801,38.89,35.94,41.07,0.0
81273,81273,Solomon Islands,20210901,38.89,35.94,41.07,0.0
81303,81303,Solomon Islands,20211001,27.78,28.12,32.14,0.0
81334,81334,Solomon Islands,20211101,27.78,23.96,27.38,0.0
81364,81364,Solomon Islands,20211201,22.22,22.92,26.19,0.0
81395,81395,Sierra Leone,20210101,37.04,38.02,43.45,0.0
81426,81426,Sierra Leone,20210201,60.19,53.12,60.71,0.0
81454,81454,Sierra Leone,20210301,51.85,48.44,55.36,0.0
81485,81485,Sierra Leone,20210401,45.37,43.33,49.52,0.0
81515,81515,Sierra Leone,20210501,50.93,47.71,54.52,0.0
81546,81546,Sierra Leone,20210601,40.74,44.06,50.36,0.0
81576,81576,Sierra Leone,20210701,56.48,54.48,62.26,0.0
81607,81607,Sierra Leone,20210801,43.98,47.45,54.23,0.0
81638,81638,Sierra Leone,20210901,37.96,40.42,46.19,0.0
81668,81668,Sierra Leone,20211001,29.63,35.73,40.83,0.0
81699,81699,Sierra Leone,20211101,24.07,32.6,37.26,0.0
81729,81729,Sierra Leone,20211201,29.63,35.73,40.83,0.0
81760,81760,El Salvador,20210101,47.22,54.17,51.19,75.0
81791,81791,El Salvador,20210201,46.3,50.0,46.43,75.0
81819,81819,El Salvador,20210301,46.3,51.25,47.86,75.0
81850,81850,El Salvador,20210401,34.26,48.23,44.4,75.0
81880,81880,El Salvador,20210501,26.85,44.06,39.64,75.0
81911,81911,El Salvador,20210601,26.85,37.81,39.64,25.0
81941,81941,El Salvador,20210701,26.85,37.81,39.64,25.0
81972,81972,El Salvador,20210801,32.41,40.94,43.21,25.0
82003,82003,El Salvador,20210901,32.41,40.94,43.21,25.0
82033,82033,El Salvador,20211001,27.78,34.17,33.69,37.5
82064,82064,El Salvador,20211101,27.78,31.25,35.71,0.0
82094,82094,El Salvador,20211201,27.78,34.38,39.29,0.0
82125,82125,San Marino,20210101,75.93,73.44,73.21,75.0
82156,82156,San Marino,20210201,69.44,67.71,66.67,75.0
82184,82184,San Marino,20210301,60.19,66.25,65.0,75.0
82215,82215,San Marino,20210401,63.89,69.9,69.17,75.0
82245,82245,San Marino,20210501,41.67,52.92,49.76,75.0
82276,82276,San Marino,20210601,41.67,52.92,49.76,75.0
82306,82306,San Marino,20210701,38.89,48.23,44.4,75.0
82337,82337,San Marino,20210801,38.89,49.48,45.83,75.0
82368,82368,San Marino,20210901,50.0,57.81,55.36,75.0
82398,82398,San Marino,20211001,50.0,57.81,55.36,75.0
82429,82429,San Marino,20211101,37.96,54.17,51.19,75.0
82459,82459,San Marino,20211201,37.96,54.17,51.19,75.0
82490,82490,Somalia,20210101,37.96,31.77,36.31,0.0
82521,82521,Somalia,20210201,21.3,22.4,25.6,0.0
82549,82549,Somalia,20210301,38.89,36.98,38.69,25.0
82580,82580,Somalia,20210401,42.59,39.48,41.55,25.0
82610,82610,Somalia,20210501,27.78,35.31,36.79,25.0
82641,82641,Somalia,20210601,29.63,39.69,41.79,25.0
82671,82671,Somalia,20210701,29.63,39.69,41.79,25.0
82702,82702,Somalia,20210801,35.19,42.81,45.36,25.0
82733,82733,Somalia,20210901,35.19,42.81,45.36,25.0
82763,82763,Somalia,20211001,35.19,42.81,45.36,25.0
82794,82794,Somalia,20211101,35.19,42.81,45.36,25.0
82824,82824,Somalia,20211201,38.89,48.02,51.31,25.0
82855,82855,Serbia,20210101,60.19,62.19,62.14,62.5
82886,82886,Serbia,20210201,56.48,63.85,64.05,62.5
82914,82914,Serbia,20210301,56.48,63.85,64.05,62.5
82945,82945,Serbia,20210401,61.11,68.54,69.4,62.5
82975,82975,Serbia,20210501,56.48,67.19,67.86,62.5
83006,83006,Serbia,20210601,32.41,55.21,52.38,75.0
83036,83036,Serbia,20210701,32.41,51.56,50.0,62.5
83067,83067,Serbia,20210801,36.11,51.56,48.21,75.0
83098,83098,Serbia,20210901,36.11,50.52,47.02,75.0
83128,83128,Serbia,20211001,47.22,56.77,54.17,75.0
83159,83159,Serbia,20211101,40.74,54.69,51.79,75.0
83189,83189,Serbia,20211201,38.89,53.65,50.6,75.0
83220,83220,South Sudan,20210101,46.3,36.46,41.67,0.0
83251,83251,South Sudan,20210201,43.52,34.9,39.88,0.0
83279,83279,South Sudan,20210301,77.78,53.12,60.71,0.0
83310,83310,South Sudan,20210401,72.22,56.77,64.88,0.0
83340,83340,South Sudan,20210501,72.22,55.1,62.98,0.0
83371,83371,South Sudan,20210601,25.0,30.78,35.18,0.0
83401,83401,South Sudan,20210701,25.0,31.56,36.07,0.0
83432,83432,South Sudan,20210801,25.0,31.56,36.07,0.0
83463,83463,South Sudan,20210901,25.0,34.69,36.07,25.0
83493,83493,South Sudan,20211001,27.78,37.81,39.64,25.0
83524,83524,South Sudan,20211101,35.19,38.33,40.24,25.0
83554,83554,South Sudan,20211201,52.78,43.44,49.64,0.0
83585,83585,Suriname,20210101,67.59,61.98,63.69,50.0
83616,83616,Suriname,20210201,70.37,66.67,65.48,75.0
83644,83644,Suriname,20210301,62.96,63.75,62.14,75.0
83675,83675,Suriname,20210401,70.37,70.42,69.76,75.0
83705,83705,Suriname,20210501,70.37,65.42,71.19,25.0
83736,83736,Suriname,20210601,81.48,73.75,80.71,25.0
83766,83766,Suriname,20210701,92.59,78.44,86.07,25.0
83797,83797,Suriname,20210801,83.33,73.23,80.12,25.0
83828,83828,Suriname,20210901,80.56,69.06,75.36,25.0
83858,83858,Suriname,20211001,58.33,58.65,63.45,25.0
83889,83889,Suriname,20211101,75.0,69.27,75.6,25.0
83919,83919,Suriname,20211201,75.0,66.15,75.6,0.0
83950,83950,Slovak Republic,20210101,61.11,71.56,69.29,87.5
83981,83981,Slovak Republic,20210201,73.15,79.58,78.45,87.5
84009,84009,Slovak Republic,20210301,71.3,79.01,77.8,87.5
84040,84040,Slovak Republic,20210401,74.07,81.82,81.01,87.5
84070,84070,Slovak Republic,20210501,67.59,78.65,77.38,87.5
84101,84101,Slovak Republic,20210601,48.15,66.15,61.31,100.0
84131,84131,Slovak Republic,20210701,43.98,55.99,49.7,100.0
84162,84162,Slovak Republic,20210801,43.98,55.99,49.7,100.0
84193,84193,Slovak Republic,20210901,34.72,50.78,43.75,100.0
84223,84223,Slovak Republic,20211001,36.11,57.29,51.19,100.0
84254,84254,Slovak Republic,20211101,29.17,52.6,45.83,100.0
84284,84284,Slovak Republic,20211201,62.96,70.83,68.45,87.5
84315,84315,Slovenia,20210101,81.48,75.42,75.48,75.0
84346,84346,Slovenia,20210201,75.93,72.29,71.9,75.0
84374,84374,Slovenia,20210301,69.44,71.98,71.55,75.0
84405,84405,Slovenia,20210401,85.19,80.83,81.67,75.0
84435,84435,Slovenia,20210501,55.56,62.6,60.83,75.0
84466,84466,Slovenia,20210601,35.19,51.15,47.74,75.0
84496,84496,Slovenia,20210701,35.19,55.52,52.74,75.0
84527,84527,Slovenia,20210801,25.93,41.46,40.24,50.0
84558,84558,Slovenia,20210901,38.89,50.62,47.14,75.0
84588,84588,Slovenia,20211001,35.19,46.67,47.98,37.5
84619,84619,Slovenia,20211101,36.11,50.31,46.79,75.0
84649,84649,Slovenia,20211201,62.04,61.77,59.88,75.0
84680,84680,Sweden,20210101,69.44,58.75,61.79,37.5
84711,84711,Sweden,20210201,69.44,60.31,63.57,37.5
84739,84739,Sweden,20210301,69.44,61.09,64.46,37.5
84770,84770,Sweden,20210401,65.74,61.09,60.89,62.5
84800,84800,Sweden,20210501,65.74,57.97,60.89,37.5
84831,84831,Sweden,20210601,54.63,54.22,56.61,37.5
84861,84861,Sweden,20210701,51.85,53.44,52.14,62.5
84892,84892,Sweden,20210801,37.04,46.35,44.05,62.5
84923,84923,Sweden,20210901,37.04,43.23,40.48,62.5
84953,84953,Sweden,20211001,19.44,28.65,29.17,25.0
84984,84984,Sweden,20211101,19.44,28.65,29.17,25.0
85014,85014,Sweden,20211201,19.44,28.65,29.17,25.0
85045,85045,Eswatini,20210101,59.26,53.13,53.57,50.0
85076,85076,Eswatini,20210201,69.44,58.85,60.12,50.0
85104,85104,Eswatini,20210301,69.44,64.58,63.1,75.0
85135,85135,Eswatini,20210401,60.19,62.19,60.36,75.0
