,CountryName,DateTime,StringencyIndex,ContainmentHealthIndex,EconomicSupportIndex,GovernmentResponseIndex
455,Belize,2021-12-01,65.74,67.26,50.0,65.1
456,Belize,2022-01-01,72.22,73.81,50.0,70.83
457,Belize,2022-02-01,72.22,73.81,,70.83
458,Belize,2022-03-01,54.63,60.71,50.0,59.37
459,Benin,2020-01-01,0.0,0.0,0.0,0.0
460,Benin,2020-02-01,2.78,1.79,0.0,1.56
461,Benin,2020-03-01,13.89,8.93,0.0,7.81
462,Benin,2020-04-01,70.83,55.06,0.0,48.18
463,Benin,2020-05-01,70.83,62.8,0.0,54.95
464,Benin,2020-06-01,57.41,54.17,0.0,47.4
465,Benin,2020-07-01,41.67,44.05,62.5,46.35
466,Benin,2020-08-01,41.67,44.05,62.5,46.35
467,Benin,2020-09-01,41.67,44.05,62.5,46.35
468,Benin,2020-10-01,47.22,47.62,62.5,49.48
469,Benin,2020-11-01,31.48,39.29,62.5,42.19
470,Benin,2020-12-01,40.74,45.24,62.5,47.4
471,Benin,2021-01-01,35.19,39.29,62.5,42.19
472,Benin,2021-02-01,26.39,33.63,62.5,37.24
473,Benin,2021-03-01,30.56,36.31,100.0,44.27
474,Benin,2021-04-01,46.3,43.57,0.0,38.12
475,Benin,2021-05-01,38.89,39.4,50.0,40.73
476,Benin,2021-06-01,38.89,37.02,50.0,38.65
477,Benin,2021-07-01,38.89,45.6,50.0,46.15
478,Benin,2021-08-01,38.89,45.6,50.0,46.15
479,Benin,2021-09-01,37.04,50.0,50.0,50.0
480,Benin,2021-10-01,50.0,58.33,50.0,57.29
481,Benin,2021-11-01,50.0,58.33,50.0,57.29
482,Benin,2021-12-01,55.56,61.9,50.0,60.42
483,Benin,2022-01-01,55.56,54.76,50.0,54.17
484,Benin,2022-02-01,53.7,51.79,62.5,53.13
485,Benin,2022-03-01,,,,
486,Bermuda,2020-01-01,0.0,0.0,0.0,0.0
487,Bermuda,2020-02-01,11.11,16.67,0.0,14.58
488,Bermuda,2020-03-01,19.44,22.02,0.0,19.27
489,Bermuda,2020-04-01,51.85,45.24,37.5,44.27
490,Bermuda,2020-05-01,96.3,75.6,37.5,70.83
491,Bermuda,2020-06-01,75.93,69.05,62.5,68.23
492,Bermuda,2020-07-01,51.85,53.57,62.5,54.69
493,Bermuda,2020-08-01,44.44,48.81,62.5,50.52
494,Bermuda,2020-09-01,44.44,52.38,62.5,53.65
495,Bermuda,2020-10-01,35.19,46.43,62.5,48.44
496,Bermuda,2020-11-01,37.96,42.26,12.5,38.54
497,Bermuda,2020-12-01,37.96,47.02,12.5,42.71
498,Bermuda,2021-01-01,61.11,61.9,12.5,55.73
499,Bermuda,2021-02-01,50.93,55.36,12.5,50.0
500,Bermuda,2021-03-01,47.22,55.83,12.5,50.42
501,Bermuda,2021-04-01,74.07,74.52,37.5,69.9
502,Bermuda,2021-05-01,70.37,72.14,37.5,67.81
503,Bermuda,2021-06-01,47.22,58.69,37.5,56.04
504,Bermuda,2021-07-01,37.96,51.79,37.5,50.0
505,Bermuda,2021-08-01,37.96,51.79,37.5,50.0
506,Bermuda,2021-09-01,47.22,57.74,37.5,55.21
507,Bermuda,2021-10-01,56.48,63.69,37.5,60.42
508,Bermuda,2021-11-01,47.22,57.74,87.5,61.46
509,Bermuda,2021-12-01,38.89,54.17,75.0,56.77
510,Bermuda,2022-01-01,45.37,58.33,75.0,60.42
511,Bermuda,2022-02-01,44.44,57.74,75.0,59.9
512,Bermuda,2022-03-01,,,,
513,Bhutan,2020-01-01,0.0,0.0,0.0,0.0
514,Bhutan,2020-02-01,13.89,8.93,0.0,7.81
515,Bhutan,2020-03-01,13.89,11.31,0.0,9.9
516,Bhutan,2020-04-01,83.33,64.88,0.0,56.77
517,Bhutan,2020-05-01,83.33,67.26,75.0,68.23
518,Bhutan,2020-06-01,83.33,69.64,75.0,70.31
519,Bhutan,2020-07-01,71.3,63.69,87.5,66.67
520,Bhutan,2020-08-01,62.96,58.33,87.5,61.98
521,Bhutan,2020-09-01,92.13,80.65,87.5,81.51
522,Bhutan,2020-10-01,77.78,71.43,50.0,68.75
523,Bhutan,2020-11-01,77.78,71.43,50.0,68.75
524,Bhutan,2020-12-01,64.81,63.1,75.0,64.58
525,Bhutan,2021-01-01,81.94,74.11,75.0,74.22
526,Bhutan,2021-02-01,43.06,50.54,75.0,53.59
527,Bhutan,2021-03-01,43.06,51.96,75.0,54.84
528,Bhutan,2021-04-01,72.22,75.95,75.0,75.83
529,Bhutan,2021-05-01,69.91,74.46,75.0,74.53
530,Bhutan,2021-06-01,68.52,71.79,75.0,72.19
531,Bhutan,2021-07-01,63.43,68.51,75.0,69.32
532,Bhutan,2021-08-01,59.72,67.56,75.0,68.49
533,Bhutan,2021-09-01,62.96,69.64,75.0,70.31
534,Bhutan,2021-10-01,61.11,68.45,75.0,69.27
535,Bhutan,2021-11-01,47.22,59.52,75.0,61.46
536,Bhutan,2021-12-01,53.24,65.18,75.0,66.41
537,Bhutan,2022-01-01,49.07,60.71,62.5,60.94
538,Bhutan,2022-02-01,75.46,79.46,75.0,78.91
539,Bhutan,2022-03-01,73.61,77.38,75.0,77.08
540,Bolivia,2020-01-01,0.0,4.76,0.0,4.17
541,Bolivia,2020-02-01,0.0,4.76,0.0,4.17
542,Bolivia,2020-03-01,0.0,4.76,0.0,4.17
543,Bolivia,2020-04-01,96.3,66.67,50.0,64.58
544,Bolivia,2020-05-01,96.3,70.83,50.0,68.23
545,Bolivia,2020-06-01,88.89,69.64,50.0,67.19
546,Bolivia,2020-07-01,89.81,73.81,25.0,67.71
547,Bolivia,2020-08-01,89.81,73.81,25.0,67.71
548,Bolivia,2020-09-01,81.48,68.45,25.0,63.02
549,Bolivia,2020-10-01,81.48,68.45,25.0,63.02
550,Bolivia,2020-11-01,81.48,68.45,25.0,63.02
551,Bolivia,2020-12-01,47.22,44.05,25.0,41.67
552,Bolivia,2021-01-01,52.78,49.4,50.0,49.48
553,Bolivia,2021-02-01,19.44,33.21,50.0,35.31
554,Bolivia,2021-03-01,19.44,28.45,75.0,34.27
555,Bolivia,2021-04-01,25.0,32.02,75.0,37.4
556,Bolivia,2021-05-01,27.78,33.81,75.0,38.96
557,Bolivia,2021-06-01,27.78,33.81,75.0,38.96
558,Bolivia,2021-07-01,27.78,38.57,75.0,43.12
559,Bolivia,2021-08-01,56.48,62.26,75.0,63.85
560,Bolivia,2021-09-01,44.91,54.82,75.0,57.34
561,Bolivia,2021-10-01,31.02,48.51,25.0,45.57
562,Bolivia,2021-11-01,46.3,58.33,25.0,54.17
563,Bolivia,2021-12-01,26.85,45.83,0.0,40.1
564,Bolivia,2022-01-01,26.85,45.83,0.0,40.1
565,Bolivia,2022-02-01,21.3,35.12,0.0,30.73
566,Bolivia,2022-03-01,50.0,53.57,0.0,46.88
567,Bosnia and Herzegovina,2020-01-01,0.0,0.0,0.0,0.0
568,Bosnia and Herzegovina,2020-02-01,0.0,0.0,0.0,0.0
569,Bosnia and Herzegovina,2020-03-01,0.0,2.38,37.5,6.77
570,Bosnia and Herzegovina,2020-04-01,89.81,72.62,37.5,68.23
571,Bosnia and Herzegovina,2020-05-01,90.74,73.21,37.5,68.75
572,Bosnia and Herzegovina,2020-06-01,54.63,46.43,37.5,45.31
573,Bosnia and Herzegovina,2020-07-01,51.85,47.02,37.5,45.83
574,Bosnia and Herzegovina,2020-08-01,59.26,54.17,0.0,47.4
575,Bosnia and Herzegovina,2020-09-01,46.3,45.83,0.0,40.1
576,Bosnia and Herzegovina,2020-10-01,40.74,42.26,0.0,36.98
577,Bosnia and Herzegovina,2020-11-01,42.59,43.45,0.0,38.02
578,Bosnia and Herzegovina,2020-12-01,50.0,48.21,0.0,42.19
579,Bosnia and Herzegovina,2021-01-01,42.59,43.45,0.0,38.02
580,Bosnia and Herzegovina,2021-02-01,42.59,43.45,50.0,44.27
581,Bosnia and Herzegovina,2021-03-01,42.59,44.88,50.0,45.52
582,Bosnia and Herzegovina,2021-04-01,42.59,43.45,50.0,44.27
583,Bosnia and Herzegovina,2021-05-01,45.37,49.52,50.0,49.58
584,Bosnia and Herzegovina,2021-06-01,37.04,44.17,50.0,44.9
585,Bosnia and Herzegovina,2021-07-01,35.19,41.19,50.0,42.29
586,Bosnia and Herzegovina,2021-08-01,35.19,40.0,12.5,36.56
587,Bosnia and Herzegovina,2021-09-01,35.19,41.43,50.0,42.5
588,Bosnia and Herzegovina,2021-10-01,35.19,41.43,50.0,42.5
589,Bosnia and Herzegovina,2021-11-01,35.19,41.43,50.0,42.5
590,Bosnia and Herzegovina,2021-12-01,35.19,41.43,50.0,42.5
591,Bosnia and Herzegovina,2022-01-01,35.19,41.43,50.0,42.5
592,Bosnia and Herzegovina,2022-02-01,36.11,42.86,0.0,37.5
593,Bosnia and Herzegovina,2022-03-01,36.11,45.24,0.0,39.58
594,Botswana,2020-01-01,5.56,3.57,0.0,3.12
595,Botswana,2020-02-01,13.89,8.93,0.0,7.81
596,Botswana,2020-03-01,13.89,8.93,0.0,7.81
597,Botswana,2020-04-01,61.11,45.24,62.5,47.4
598,Botswana,2020-05-01,86.11,66.67,62.5,66.15
599,Botswana,2020-06-01,61.11,50.6,62.5,52.08
600,Botswana,2020-07-01,57.41,48.21,62.5,50.0
601,Botswana,2020-08-01,64.35,52.68,62.5,53.91
602,Botswana,2020-09-01,52.78,45.24,62.5,47.4
603,Botswana,2020-10-01,63.89,55.95,25.0,52.08
604,Botswana,2020-11-01,52.78,52.98,0.0,46.35
605,Botswana,2020-12-01,50.93,51.79,0.0,45.31
606,Botswana,2021-01-01,56.48,55.36,0.0,48.44
607,Botswana,2021-02-01,53.7,53.57,0.0,46.88
608,Botswana,2021-03-01,62.04,59.52,0.0,52.08
609,Botswana,2021-04-01,62.04,60.6,0.0,53.02
610,Botswana,2021-05-01,62.04,60.95,25.0,56.46
611,Botswana,2021-06-01,62.04,67.14,0.0,58.75
612,Botswana,2021-07-01,64.81,68.93,0.0,60.31
613,Botswana,2021-08-01,53.7,57.62,50.0,56.67
614,Botswana,2021-09-01,69.44,74.76,0.0,65.42
615,Botswana,2021-10-01,62.04,70.0,87.5,72.19
616,Botswana,2021-11-01,33.33,46.43,62.5,48.44
617,Botswana,2021-12-01,13.89,35.71,0.0,31.25
618,Botswana,2022-01-01,17.59,38.1,0.0,33.33
619,Botswana,2022-02-01,13.89,35.71,0.0,31.25
620,Botswana,2022-03-01,,,,
621,Brazil,2020-01-01,0.0,0.0,0.0,0.0
622,Brazil,2020-01-01,0.0,0.0,0.0,0.0
623,Brazil,2020-01-01,0.0,0.0,0.0,0.0
624,Brazil,2020-01-01,0.0,0.0,0.0,0.0
625,Brazil,2020-01-01,0.0,0.0,0.0,0.0
626,Brazil,2020-01-01,0.0,0.0,0.0,0.0
627,Brazil,2020-01-01,,,,
628,Brazil,2020-01-01,0.0,0.0,0.0,0.0
629,Brazil,2020-01-01,0.0,0.0,0.0,0.0
630,Brazil,2020-01-01,0.0,0.0,0.0,0.0
631,Brazil,2020-01-01,0.0,0.0,0.0,0.0
632,Brazil,2020-01-01,0.0,0.0,0.0,0.0
633,Brazil,2020-01-01,0.0,0.0,0.0,0.0
634,Brazil,2020-01-01,0.0,0.0,0.0,0.0
635,Brazil,2020-01-01,0.0,0.0,0.0,0.0
636,Brazil,2020-01-01,0.0,0.0,0.0,0.0
637,Brazil,2020-01-01,0.0,0.0,0.0,0.0
638,Brazil,2020-01-01,0.0,0.0,0.0,0.0
639,Brazil,2020-01-01,0.0,0.0,0.0,0.0
640,Brazil,2020-01-01,0.0,0.0,0.0,0.0
641,Brazil,2020-01-01,0.0,0.0,0.0,0.0
642,Brazil,2020-01-01,0.0,0.0,0.0,0.0
643,Brazil,2020-01-01,0.0,0.0,0.0,0.0
644,Brazil,2020-01-01,0.0,0.0,0.0,0.0
645,Brazil,2020-01-01,0.0,0.0,0.0,0.0
646,Brazil,2020-01-01,0.0,0.0,0.0,0.0
647,Brazil,2020-01-01,0.0,0.0,0.0,0.0
648,Brazil,2020-01-01,0.0,0.0,0.0,0.0
649,Brazil,2020-02-01,11.11,7.14,0.0,6.25
650,Brazil,2020-02-01,11.11,7.14,0.0,6.25
651,Brazil,2020-02-01,11.11,7.14,0.0,6.25
652,Brazil,2020-02-01,11.11,7.14,0.0,6.25
653,Brazil,2020-02-01,11.11,9.52,0.0,8.33
654,Brazil,2020-02-01,11.11,7.14,0.0,6.25
655,Brazil,2020-02-01,,,,
656,Brazil,2020-02-01,11.11,7.14,0.0,6.25
657,Brazil,2020-02-01,11.11,7.14,0.0,6.25
658,Brazil,2020-02-01,11.11,7.14,0.0,6.25
659,Brazil,2020-02-01,11.11,7.14,0.0,6.25
660,Brazil,2020-02-01,11.11,7.14,0.0,6.25
661,Brazil,2020-02-01,11.11,9.52,0.0,8.33
662,Brazil,2020-02-01,11.11,7.14,0.0,6.25
663,Brazil,2020-02-01,11.11,7.14,0.0,6.25
664,Brazil,2020-02-01,11.11,7.14,0.0,6.25
665,Brazil,2020-02-01,11.11,7.14,0.0,6.25
666,Brazil,2020-02-01,11.11,7.14,0.0,6.25
667,Brazil,2020-02-01,11.11,7.14,0.0,6.25
668,Brazil,2020-02-01,11.11,7.14,0.0,6.25
669,Brazil,2020-02-01,11.11,7.14,0.0,6.25
670,Brazil,2020-02-01,11.11,7.14,0.0,6.25
671,Brazil,2020-02-01,11.11,7.14,0.0,6.25
672,Brazil,2020-02-01,11.11,7.14,0.0,6.25
673,Brazil,2020-02-01,11.11,7.14,0.0,6.25
674,Brazil,2020-02-01,11.11,7.14,0.0,6.25
675,Brazil,2020-02-01,11.11,7.14,0.0,6.25
676,Brazil,2020-02-01,5.56,5.95,0.0,5.21
677,Brazil,2020-03-01,11.11,7.14,0.0,6.25
678,Brazil,2020-03-01,11.11,13.1,0.0,11.46
679,Brazil,2020-03-01,11.11,13.1,0.0,11.46
680,Brazil,2020-03-01,11.11,7.14,0.0,6.25
681,Brazil,2020-03-01,11.11,9.52,0.0,8.33
682,Brazil,2020-03-01,11.11,7.14,0.0,6.25
683,Brazil,2020-03-01,,,,
684,Brazil,2020-03-01,11.11,7.14,0.0,6.25
685,Brazil,2020-03-01,11.11,7.14,0.0,6.25
686,Brazil,2020-03-01,11.11,7.14,0.0,6.25
687,Brazil,2020-03-01,11.11,7.14,0.0,6.25
688,Brazil,2020-03-01,11.11,7.14,0.0,6.25
689,Brazil,2020-03-01,11.11,9.52,0.0,8.33
690,Brazil,2020-03-01,11.11,7.14,0.0,6.25
691,Brazil,2020-03-01,11.11,7.14,0.0,6.25
692,Brazil,2020-03-01,11.11,11.9,0.0,10.42
693,Brazil,2020-03-01,11.11,7.14,0.0,6.25
694,Brazil,2020-03-01,11.11,7.14,0.0,6.25
695,Brazil,2020-03-01,11.11,9.52,0.0,8.33
696,Brazil,2020-03-01,11.11,7.14,0.0,6.25
697,Brazil,2020-03-01,11.11,7.14,0.0,6.25
698,Brazil,2020-03-01,11.11,7.14,0.0,6.25
699,Brazil,2020-03-01,11.11,13.1,0.0,11.46
700,Brazil,2020-03-01,11.11,7.14,0.0,6.25
701,Brazil,2020-03-01,11.11,7.14,0.0,6.25
702,Brazil,2020-03-01,11.11,13.1,0.0,11.46
703,Brazil,2020-03-01,11.11,7.14,0.0,6.25
704,Brazil,2020-03-01,5.56,5.95,0.0,5.21
705,Brazil,2020-04-01,85.19,61.9,25.0,57.29
706,Brazil,2020-04-01,81.02,61.61,25.0,57.03
707,Brazil,2020-04-01,78.24,59.82,25.0,55.47
708,Brazil,2020-04-01,84.26,63.69,25.0,58.85
709,Brazil,2020-04-01,82.41,67.86,25.0,62.5
710,Brazil,2020-04-01,83.33,63.1,25.0,58.33
711,Brazil,2020-04-01,,,,
712,Brazil,2020-04-01,78.7,61.31,25.0,56.77
713,Brazil,2020-04-01,87.04,63.1,25.0,58.33
714,Brazil,2020-04-01,71.3,57.74,25.0,53.65
715,Brazil,2020-04-01,81.94,62.2,25.0,57.55
716,Brazil,2020-04-01,82.87,69.05,25.0,63.54
717,Brazil,2020-04-01,82.41,62.5,25.0,57.81
718,Brazil,2020-04-01,85.19,61.9,25.0,57.29
719,Brazil,2020-04-01,83.8,65.77,25.0,60.68
720,Brazil,2020-04-01,77.78,64.29,25.0,59.38
721,Brazil,2020-04-01,86.11,70.83,25.0,65.1
722,Brazil,2020-04-01,79.63,69.35,25.0,63.8
723,Brazil,2020-04-01,88.89,68.45,50.0,66.15
724,Brazil,2020-04-01,82.41,66.67,25.0,61.46
725,Brazil,2020-04-01,87.04,65.48,25.0,60.42
726,Brazil,2020-04-01,94.44,70.24,25.0,64.58
727,Brazil,2020-04-01,87.5,69.35,25.0,63.8
728,Brazil,2020-04-01,92.59,69.05,25.0,63.54
729,Brazil,2020-04-01,87.04,65.48,75.0,66.67
730,Brazil,2020-04-01,81.48,63.99,25.0,59.11
731,Brazil,2020-04-01,78.7,60.12,25.0,55.73
732,Brazil,2020-04-01,74.54,62.5,25.0,57.81
733,Brazil,2020-05-01,87.04,70.24,50.0,67.71
734,Brazil,2020-05-01,81.02,71.13,50.0,68.49
735,Brazil,2020-05-01,81.02,64.29,50.0,62.5
736,Brazil,2020-05-01,84.26,67.26,50.0,65.1
737,Brazil,2020-05-01,82.41,73.21,75.0,73.44
738,Brazil,2020-05-01,83.33,66.67,50.0,64.58
739,Brazil,2020-05-01,,,,
740,Brazil,2020-05-01,81.48,65.48,62.5,65.1
741,Brazil,2020-05-01,81.48,71.43,50.0,68.75
742,Brazil,2020-05-01,68.52,65.48,50.0,63.54
743,Brazil,2020-05-01,80.09,65.48,50.0,63.54
744,Brazil,2020-05-01,81.02,70.24,50.0,67.71
745,Brazil,2020-05-01,75.93,65.48,50.0,63.54
746,Brazil,2020-05-01,83.33,67.86,50.0,65.62
747,Brazil,2020-05-01,85.65,69.35,50.0,66.93
748,Brazil,2020-05-01,87.96,74.4,50.0,71.35
749,Brazil,2020-05-01,86.11,77.98,50.0,74.48
750,Brazil,2020-05-01,80.56,74.4,75.0,74.48
751,Brazil,2020-05-01,87.04,71.73,75.0,72.14
752,Brazil,2020-05-01,80.56,69.94,50.0,67.45
753,Brazil,2020-05-01,85.19,67.86,50.0,65.62
754,Brazil,2020-05-01,94.44,74.7,50.0,71.61
755,Brazil,2020-05-01,88.89,75.0,50.0,71.88
756,Brazil,2020-05-01,90.74,73.21,50.0,70.31
757,Brazil,2020-05-01,85.19,71.43,75.0,71.88
758,Brazil,2020-05-01,81.48,65.77,50.0,63.8
759,Brazil,2020-05-01,82.41,72.02,50.0,69.27
760,Brazil,2020-05-01,77.31,67.86,50.0,65.62
761,Brazil,2020-06-01,92.59,80.95,50.0,77.08
762,Brazil,2020-06-01,85.19,79.76,50.0,76.04
763,Brazil,2020-06-01,76.39,68.75,50.0,66.41
764,Brazil,2020-06-01,87.96,77.08,50.0,73.7
765,Brazil,2020-06-01,84.26,75.89,75.0,75.78
766,Brazil,2020-06-01,87.96,82.74,50.0,78.65
767,Brazil,2020-06-01,,,,
768,Brazil,2020-06-01,83.33,75.0,62.5,73.44
769,Brazil,2020-06-01,75.93,70.24,50.0,67.71
770,Brazil,2020-06-01,62.04,66.07,50.0,64.06
771,Brazil,2020-06-01,80.09,70.24,50.0,67.71
772,Brazil,2020-06-01,81.02,70.24,50.0,67.71
773,Brazil,2020-06-01,67.59,64.88,50.0,63.02
774,Brazil,2020-06-01,80.56,73.21,50.0,70.31
775,Brazil,2020-06-01,96.76,86.01,50.0,81.51
776,Brazil,2020-06-01,75.0,72.02,50.0,69.27
777,Brazil,2020-06-01,86.11,80.36,50.0,76.56
778,Brazil,2020-06-01,80.56,74.4,75.0,74.48
779,Brazil,2020-06-01,87.04,77.38,75.0,77.08
780,Brazil,2020-06-01,80.56,72.32,50.0,69.53
781,Brazil,2020-06-01,88.89,78.57,50.0,75.0
782,Brazil,2020-06-01,94.44,80.36,75.0,79.69
783,Brazil,2020-06-01,77.78,72.92,50.0,70.05
784,Brazil,2020-06-01,82.87,72.92,50.0,70.05
785,Brazil,2020-06-01,74.07,69.05,75.0,69.79
786,Brazil,2020-06-01,74.07,69.05,50.0,66.67
787,Brazil,2020-06-01,85.19,75.3,50.0,72.14
788,Brazil,2020-06-01,77.31,70.24,50.0,67.71
789,Brazil,2020-07-01,92.59,80.95,50.0,77.08
790,Brazil,2020-07-01,83.8,78.87,50.0,75.26
791,Brazil,2020-07-01,76.39,68.75,50.0,66.41
792,Brazil,2020-07-01,80.56,72.32,50.0,69.53
793,Brazil,2020-07-01,84.26,75.89,75.0,75.78
794,Brazil,2020-07-01,87.96,82.74,50.0,78.65
795,Brazil,2020-07-01,,,,
796,Brazil,2020-07-01,83.33,75.0,62.5,73.44
797,Brazil,2020-07-01,81.48,73.81,50.0,70.83
798,Brazil,2020-07-01,67.59,69.64,50.0,67.19
799,Brazil,2020-07-01,80.09,71.43,50.0,68.75
800,Brazil,2020-07-01,75.46,69.35,50.0,66.93
801,Brazil,2020-07-01,81.02,73.51,50.0,70.57
802,Brazil,2020-07-01,77.78,71.43,50.0,68.75
803,Brazil,2020-07-01,80.09,75.3,50.0,72.14
804,Brazil,2020-07-01,73.15,70.83,50.0,68.23
805,Brazil,2020-07-01,86.11,81.55,50.0,77.6
806,Brazil,2020-07-01,80.09,75.3,75.0,75.26
807,Brazil,2020-07-01,77.78,71.43,75.0,71.88
808,Brazil,2020-07-01,82.41,73.51,50.0,70.57
809,Brazil,2020-07-01,87.04,77.38,50.0,73.96
810,Brazil,2020-07-01,86.11,76.79,75.0,76.56
811,Brazil,2020-07-01,77.78,72.92,50.0,70.05
812,Brazil,2020-07-01,76.85,72.62,50.0,69.79
813,Brazil,2020-07-01,79.63,72.62,75.0,72.92
814,Brazil,2020-07-01,76.39,70.54,50.0,67.97
815,Brazil,2020-07-01,83.33,74.11,50.0,71.09
816,Brazil,2020-07-01,77.31,70.24,50.0,67.71
817,Brazil,2020-08-01,80.56,73.21,50.0,70.31
818,Brazil,2020-08-01,70.83,70.54,50.0,67.97
819,Brazil,2020-08-01,66.2,63.1,50.0,61.46
820,Brazil,2020-08-01,69.44,65.18,50.0,63.28
821,Brazil,2020-08-01,75.93,70.54,50.0,67.97
822,Brazil,2020-08-01,72.69,72.92,50.0,70.05
823,Brazil,2020-08-01,,,,
824,Brazil,2020-08-01,71.3,67.26,62.5,66.67
825,Brazil,2020-08-01,68.06,65.18,50.0,63.28
826,Brazil,2020-08-01,57.41,63.1,50.0,61.46
827,Brazil,2020-08-01,70.37,66.07,50.0,64.06
828,Brazil,2020-08-01,67.13,63.99,50.0,62.24
829,Brazil,2020-08-01,67.13,64.58,50.0,62.76
830,Brazil,2020-08-01,63.43,62.2,50.0,60.68
831,Brazil,2020-08-01,63.43,64.58,50.0,62.76
832,Brazil,2020-08-01,67.59,67.26,50.0,65.1
833,Brazil,2020-08-01,72.22,72.62,50.0,69.79
834,Brazil,2020-08-01,66.67,66.67,75.0,67.71
835,Brazil,2020-08-01,67.59,64.88,75.0,66.15
836,Brazil,2020-08-01,76.85,69.94,50.0,67.45
837,Brazil,2020-08-01,84.26,75.6,50.0,72.4
838,Brazil,2020-08-01,77.78,71.43,75.0,71.88
839,Brazil,2020-08-01,69.44,67.56,50.0,65.36
840,Brazil,2020-08-01,70.37,68.45,50.0,66.15
841,Brazil,2020-08-01,76.85,70.83,75.0,71.35
842,Brazil,2020-08-01,62.5,61.61,50.0,60.16
843,Brazil,2020-08-01,76.85,69.94,50.0,67.45
844,Brazil,2020-08-01,72.69,67.26,50.0,65.1
845,Brazil,2020-09-01,80.56,73.21,50.0,70.31
846,Brazil,2020-09-01,70.83,70.54,50.0,67.97
847,Brazil,2020-09-01,65.28,63.39,50.0,61.72
848,Brazil,2020-09-01,69.44,66.07,50.0,64.06
849,Brazil,2020-09-01,72.69,69.35,50.0,66.93
850,Brazil,2020-09-01,68.98,70.54,50.0,67.97
851,Brazil,2020-09-01,,,,
852,Brazil,2020-09-01,71.3,67.26,62.5,66.67
853,Brazil,2020-09-01,66.67,64.29,50.0,62.5
854,Brazil,2020-09-01,51.39,59.23,50.0,58.07
855,Brazil,2020-09-01,70.37,67.86,50.0,65.62
856,Brazil,2020-09-01,65.28,64.58,50.0,62.76
857,Brazil,2020-09-01,69.91,66.37,50.0,64.32
858,Brazil,2020-09-01,59.72,59.82,50.0,58.59
859,Brazil,2020-09-01,63.43,64.58,50.0,62.76
860,Brazil,2020-09-01,67.59,67.26,50.0,65.1
861,Brazil,2020-09-01,70.83,71.73,50.0,69.01
862,Brazil,2020-09-01,66.67,66.67,75.0,67.71
863,Brazil,2020-09-01,64.35,62.8,75.0,64.32
864,Brazil,2020-09-01,74.07,69.05,50.0,66.67
865,Brazil,2020-09-01,84.26,75.6,50.0,72.4
866,Brazil,2020-09-01,74.07,69.05,75.0,69.79
867,Brazil,2020-09-01,67.59,67.26,50.0,65.1
868,Brazil,2020-09-01,64.81,66.67,50.0,64.58
869,Brazil,2020-09-01,75.0,69.64,75.0,70.31
870,Brazil,2020-09-01,58.8,59.23,50.0,58.07
871,Brazil,2020-09-01,75.0,69.64,50.0,67.19
872,Brazil,2020-09-01,69.91,66.37,50.0,64.32
873,Brazil,2020-10-01,80.56,73.21,50.0,70.31
874,Brazil,2020-10-01,70.83,70.54,50.0,67.97
875,Brazil,2020-10-01,66.2,63.99,50.0,62.24
876,Brazil,2020-10-01,69.44,66.07,50.0,64.06
877,Brazil,2020-10-01,66.67,65.48,50.0,63.54
878,Brazil,2020-10-01,62.5,66.37,50.0,64.32
879,Brazil,2020-10-01,,,,
880,Brazil,2020-10-01,64.35,62.8,62.5,62.76
881,Brazil,2020-10-01,61.11,60.71,50.0,59.38
882,Brazil,2020-10-01,47.22,56.55,50.0,55.73
883,Brazil,2020-10-01,70.37,67.86,50.0,65.62
884,Brazil,2020-10-01,57.87,59.82,50.0,58.59
885,Brazil,2020-10-01,69.91,66.37,50.0,64.32
886,Brazil,2020-10-01,54.17,56.25,50.0,55.47
887,Brazil,2020-10-01,63.43,64.58,50.0,62.76
888,Brazil,2020-10-01,63.43,64.58,50.0,62.76
889,Brazil,2020-10-01,61.57,65.77,50.0,63.8
890,Brazil,2020-10-01,68.06,67.56,75.0,68.49
891,Brazil,2020-10-01,56.94,58.04,75.0,60.16
892,Brazil,2020-10-01,72.22,67.86,50.0,65.62
893,Brazil,2020-10-01,84.26,75.6,50.0,72.4
894,Brazil,2020-10-01,74.07,69.05,75.0,69.79
895,Brazil,2020-10-01,66.67,64.29,50.0,62.5
896,Brazil,2020-10-01,64.81,63.1,50.0,61.46
897,Brazil,2020-10-01,63.89,62.5,75.0,64.06
898,Brazil,2020-10-01,49.54,53.27,50.0,52.86
899,Brazil,2020-10-01,66.67,64.29,50.0,62.5
900,Brazil,2020-10-01,67.13,64.58,50.0,62.76
901,Brazil,2020-11-01,80.56,73.21,50.0,70.31
902,Brazil,2020-11-01,58.8,55.65,50.0,54.95
903,Brazil,2020-11-01,66.2,63.99,50.0,62.24
904,Brazil,2020-11-01,64.81,63.1,50.0,61.46
905,Brazil,2020-11-01,62.96,63.1,50.0,61.46
906,Brazil,2020-11-01,62.5,66.37,50.0,64.32
907,Brazil,2020-11-01,,,,
908,Brazil,2020-11-01,60.65,60.42,62.5,60.68
909,Brazil,2020-11-01,56.48,57.74,50.0,56.77
910,Brazil,2020-11-01,45.37,55.36,50.0,54.69
911,Brazil,2020-11-01,63.43,63.39,50.0,61.72
912,Brazil,2020-11-01,55.09,58.04,50.0,57.03
913,Brazil,2020-11-01,63.43,62.2,50.0,60.68
914,Brazil,2020-11-01,51.39,54.46,50.0,53.91
915,Brazil,2020-11-01,63.43,64.58,50.0,62.76
